"n1" "n2" "spearman_rho" "spearman_p" "pearson_r" "pearson_p"
"I" "iqnpj" "-0.0408805031446541" "0.910723199861329" "0.266350852702708" "0.456962083446705"
"I" "zfegf" "0.393757690655" "0.260237485061102" "0.429880259674799" "0.214993011729342"
"I" "matgd" "0.869196838842669" "0.00109043684739524" "0.775967869653654" "0.00832582001032445"
"I" "iebld" "0.598749023449526" "0.0674078861208638" "0.861694449155742" "0.00135012667016454"
"I" "djota" "-0.360276246298089" "0.306470363923397" "-0.296656729443071" "0.405220819906407"
"I" "lgvzk" "-0.139335580702493" "0.701052249663327" "-0.150084420244806" "0.678986202699497"
"I" "jelgm" "-0.102492380412387" "0.778138283692357" "-0.180941739388265" "0.616896154503932"
"I" "etzbl" "0.304371311527696" "0.392516882624875" "0.386597525556723" "0.269780601360907"
"I" "pufan" "-0.124233188378651" "0.732395516563736" "-0.125" "0.730795055627823"
"I" "kdbhd" "0.0501569862575519" "0.890557197326251" "0.0167921436519493" "0.963277541784368"
"I" "qusnn" "0.82445546160851" "0.00334181330727772" "0.687938322257865" "0.0278829794762503"
"I" "hapfq" "0.0220125786163522" "0.951870809969688" "0.227122613169644" "0.528014646690808"
"I" "hvffs" "0.106583595797298" "0.769478996968583" "-0.0383307165231217" "0.916274642849192"
"I" "vdvms" "-0.0812515869605556" "0.823430906248244" "-0.333056231767319" "0.347019365098272"
"I" "kgcrf" "-0.186924051364015" "0.605093694446412" "-0.115329181984642" "0.751046285466495"
"I" "rfyjm" "0.428590866239696" "0.216524154377207" "0.556018045597517" "0.0951180638742701"
"I" "zbbvn" "0.394440373102218" "0.259337464152885" "0.408326792202972" "0.241404606900438"
"I" "aubmy" "-0.498435050934422" "0.142562018748899" "-0.517763165451203" "0.125300402255327"
"I" "uedqa" "0.186924051364015" "0.605093694446412" "0.082276678424419" "0.821233192836123"
"I" "xppru" "-0.548310550667777" "0.10078094595268" "-0.465813098612357" "0.174833631449339"
"I" "wvuba" "-0.557996472115265" "0.0936979269472561" "-0.475105590753777" "0.165236556115349"
"I" "mtosw" "0.399411987142764" "0.252835022530016" "0.302258585735088" "0.395976662628889"
"I" "aevfe" "0.25234746934142" "0.481818803852304" "0.353213924945538" "0.31673957454334"
"I" "myyye" "-0.55454135237991" "0.0961869341121096" "-0.479288487971407" "0.161021968399837"
"I" "gwcxo" "0.102808228250208" "0.777468977991699" "0.12267912301643" "0.73564194930561"
"I" "rhvty" "0.616849369501249" "0.0574782904206594" "0.682242189010985" "0.029744950203771"
"I" "gnywd" "0.30503144654088" "0.391438859027804" "0.269775336969629" "0.450972649003621"
"I" "lbglu" "0.793812760031139" "0.00611392758812679" "0.659833189187806" "0.037891869435319"
"I" "cwzfx" "-0.360276246298089" "0.306470363923397" "-0.301344440969858" "0.397478192596155"
"I" "zyqar" "-0.274155275333888" "0.443364192633524" "-0.174837466788156" "0.629021176543392"
"I" "luwtc" "-0.526816501397228" "0.117684027327954" "-0.489664796286636" "0.150848722498686"
"I" "hozbu" "-0.208731857356483" "0.562778050209229" "-0.140665952518259" "0.698309851309648"
"I" "uuqrl" "-0.23250294229994" "0.518013259106082" "-0.313785816221094" "0.377279073515544"
"I" "vajxn" "0.323899371069182" "0.361240472885724" "0.359121503071389" "0.308137282656878"
"I" "fmdso" "-0.349887124875149" "0.321638484439271" "-0.274197236284854" "0.443291586147069"
"I" "mytri" "-0.155291485473314" "0.668374043414219" "-0.0627181507505318" "0.863342442133332"
"I" "vqsmg" "0.295963081326357" "0.406372569506362" "0.291152041035297" "0.414403631218071"
"I" "xlnud" "0.0965774265380743" "0.790696369661209" "-0.0332806805729143" "0.92727909287204"
"I" "ticit" "0.0815051026685219" "0.822887285566679" "0.114983276375975" "0.751773248940967"
"I" "mtwtj" "0.0124616034242676" "0.972744475325264" "0.028636959456987" "0.937407998187568"
"I" "pvakm" "0.275863424416536" "0.440412909139209" "-0.0957404768572359" "0.79247687845807"
"I" "ayjih" "0.236451896388516" "0.510722844295272" "0.287141446194065" "0.421155167125871"
"I" "jnrvi" "0.373425200868062" "0.287827497240534" "0.120543402247854" "0.740109602167113"
"I" "zahna" "-0.0934620256820074" "0.797328363880007" "-0.248069469178417" "0.489527061215981"
"I" "bdlhn" "-0.0310582970946628" "0.932125473342326" "0.151804678953417" "0.675474539202849"
"I" "mxqgd" "-0.0968064341501389" "0.790209335316383" "0" "1"
"I" "wqffo" "0.2671013550141" "0.455646413708946" "0.153395225748265" "0.672232669898994"
"I" "xfnrd" "0.0943396226415094" "0.795458955672847" "0.0891027968024797" "0.806627743827113"
"I" "degdc" "0.242903416811895" "0.49890533117216" "0.0467473495004228" "0.897963350010779"
"I" "tmylp" "-0.0382196617479354" "0.91651650905221" "-0.107149690886981" "0.768282608429513"
"I" "ehlvl" "0.621454196259005" "0.0551162606038622" "0.538682254607084" "0.108149065167957"
"I" "clkfi" "-0.468980286129409" "0.171526311668451" "-0.505204810401176" "0.136359954796273"
"I" "lvuhd" "-0.0247707699026654" "0.945847176679753" "0.0300240288384538" "0.934381609435102"
"I" "gwxri" "-0.10062893081761" "0.782089737239645" "0.0849207775608447" "0.815569658174374"
"I" "rmszd" "0.476837320626309" "0.163483777804682" "0.528971662218683" "0.115914626580327"
"I" "ljnwf" "0.218754272586111" "0.543724102665127" "0.312758768601742" "0.378927071309257"
"I" "juivv" "-0.149539241091212" "0.680100273427457" "-0.207437157340829" "0.565258015040058"
"I" "qddnn" "0.267924473621754" "0.454205401960188" "-0.0586009038673119" "0.872249827620265"
"I" "anotf" "-0.425008301024445" "0.22081112388048" "-0.41087864661608" "0.238187044169264"
"I" "ctslf" "0.282103450974701" "0.429708518550071" "0.3810495518572" "0.277304426553407"
"I" "srwvc" "0.275863424416536" "0.440412909139209" "0.294903145750845" "0.408135515934191"
"I" "owuxk" "0.18578077426999" "0.607343006002496" "0.377040797943153" "0.282810883983428"
"I" "nlmjw" "0.313481164109699" "0.377767549410822" "0.26236884835554" "0.463971096327907"
"I" "hjqmr" "0.193154853076149" "0.592887959101295" "0.314205035935387" "0.376607409097243"
"I" "nnoke" "0.456707341191467" "0.184551810217235" "0.37612195851163" "0.284081261014562"
"I" "gaeaz" "0.195667271696376" "0.587991959232434" "0.361560528207209" "0.30462205926945"
"I" "simay" "0.142868166635449" "0.693777170084503" "0.133362972843166" "0.713402005133658"
"I" "hlqlr" "0.455974842767296" "0.185347096692354" "0.320142127450525" "0.367158548654012"
"I" "fyzsw" "-0.36545219785359" "0.299057420284561" "-0.39587354250786" "0.257453629433053"
"I" "puiwz" "0.757861635220126" "0.0110951480186812" "0.67275356157708" "0.0330317888377238"
"J" "gpvra" "0.266458989493245" "0.456772409127949" "0.170755025267171" "0.637175193119272"
"J" "zvfyb" "0.350938446468717" "0.3200861131058" "0.342929660297829" "0.332010094534973"
"J" "aoxmh" "-0.0922330984215777" "0.799947714642308" "-0.0533536516487313" "0.883620551234431"
"J" "yehmh" "-0.337641264327427" "0.340007156778769" "-0.323911938930803" "0.36122075762731"
"J" "jvcic" "0.246067801748471" "0.493151801358602" "0.132935153905568" "0.714288961894711"
"J" "btsxj" "-0.173382091616324" "0.631923968447363" "-0.188024239097476" "0.602931977639494"
"J" "uzeqx" "-0.11875" "0.743866586986377" "0.0464397362874818" "0.89863188086698"
"J" "yskuq" "0.074535599249993" "0.837856175826836" "0.123870633134633" "0.733152552424876"
"J" "vtlal" "-0.240759089183337" "0.502820262921571" "-0.102654874654306" "0.777793929543492"
"J" "uaeem" "-0.120262799841185" "0.740697109674272" "-0.179156368236244" "0.620434009772392"
"J" "urajm" "-0.451412876317967" "0.190345454790306" "-0.346539261306506" "0.326607926220324"
"J" "qtfvk" "0.616825423020543" "0.0574907452603556" "0.655237364845533" "0.0397307588669213"
"J" "uktdb" "-0.269593801134342" "0.451289262469847" "-0.396943989908766" "0.256051526729098"
"J" "cahkb" "-0.197493133389111" "0.584443264435178" "-0.132715692410819" "0.714744070410403"
"J" "tximj" "0.03125" "0.931707343095695" "-0.0695776364901539" "0.848533595134471"
"J" "ckrpu" "0.0588260667983958" "0.871762359975605" "-0.0271636184509196" "0.940623409307956"
"J" "fougb" "0.0959793721447511" "0.791968569302192" "0.0628522117886083" "0.863052638017563"
"J" "lmmfv" "0.263980247343725" "0.46112902552934" "0.461001292583513" "0.179930302055384"
"J" "reerp" "0.117292889602139" "0.746922667395691" "0.0716035532973386" "0.844167826759584"
"J" "hctpv" "0.361372470052439" "0.304892338187224" "0.208199225813994" "0.563797784936211"
"J" "iqnpj" "0.021943681487679" "0.952021304144322" "0.333270989147942" "0.346689296366965"
"J" "zfegf" "0.473522546965266" "0.166848649287401" "0.488320125681611" "0.152144479183403"
"J" "matgd" "0.767095542281178" "0.00961292306302195" "0.725503568811882" "0.0175558585499997"
"J" "iebld" "0.628125" "0.0518098666531399" "0.830302530510801" "0.00294025978227364"
"J" "djota" "-0.160997656500873" "0.656805185955999" "-0.166616287105914" "0.645477586109359"
"J" "lgvzk" "-0.429045043544665" "0.215984112017405" "-0.355030805527828" "0.314080694512094"
"J" "jelgm" "-0.411782467588771" "0.237053257963842" "-0.417112838606829" "0.23042861187177"
"J" "etzbl" "0.380821379800141" "0.277616271306037" "0.479561267118246" "0.160749392024255"
"J" "pufan" "0.229112049635857" "0.52430740217102" "0.163965454444799" "0.650813861089755"
"J" "kdbhd" "-0.1875" "0.603961689164862" "-0.206578526487851" "0.566905006835729"
"J" "qusnn" "0.878125" "0.000831119856799235" "0.769002480156412" "0.00932520921423619"
"J" "hapfq" "0.175549451901432" "0.627602761557778" "0.381765890826247" "0.276326636218161"
"J" "hvffs" "0.175" "0.628697281843185" "0.0731444201759626" "0.84084987172287"
"J" "vdvms" "-0.130841756398297" "0.718633431877661" "-0.339925308570224" "0.336541268338047"
"J" "kgcrf" "-0.260874597374975" "0.46661347853377" "-0.151009870996944" "0.677096330719082"
"J" "rfyjm" "0.683599072781475" "0.029293939858041" "0.675311165180464" "0.0321227146424146"
"J" "zbbvn" "0.356052509569238" "0.312590660184504" "0.351073349079172" "0.319887200457515"
"J" "aubmy" "-0.325" "0.35951595221901" "-0.361190796654696" "0.305153561280398"
"J" "uedqa" "0.149071198499986" "0.681057160871882" "0.0658558262441218" "0.8565635410672"
"J" "xppru" "-0.329198896687469" "0.352974936489706" "-0.202126953545119" "0.575473067474485"
"J" "wvuba" "-0.51875" "0.124455755028672" "-0.39797795215977" "0.2547012358847"
"J" "mtosw" "0.484164831865744" "0.156191113621276" "0.452018359938764" "0.189677552804422"
"J" "aevfe" "0.232923747656228" "0.517234346859215" "0.279646143161929" "0.433909402896277"
"J" "myyye" "-0.453424895437457" "0.188131334423858" "-0.402059977478264" "0.249409019802226"
"J" "gwcxo" "0.229818097687478" "0.522994271786045" "0.161878968971954" "0.655024155307101"
"J" "rhvty" "0.53417179462495" "0.111714076784554" "0.586781281901548" "0.0745524919543683"
"J" "gnywd" "0.278998236057633" "0.435020172585703" "0.32722506570277" "0.356042239785406"
"J" "lbglu" "0.64013948448963" "0.046192516167753" "0.494124219140959" "0.146599558249843"
"J" "cwzfx" "-0.520146274848973" "0.123266712048103" "-0.315852996184005" "0.373972794211464"
"J" "zyqar" "-0.524854844718701" "0.119309131827913" "-0.446284052731659" "0.196058238941266"
"J" "luwtc" "-0.405668400625219" "0.244782269401456" "-0.440065645408868" "0.203117195286211"
"J" "hozbu" "0.0900638490937415" "0.804575651303858" "0.0823727029627386" "0.821027381104344"
"J" "uuqrl" "-0.053975053975081" "0.88227294393034" "-0.155268852471411" "0.668420057441652"
"J" "vajxn" "0.407525513342609" "0.242419917670002" "0.390313621281826" "0.26480421093618"
"J" "fmdso" "0.0185199299371798" "0.959501545643992" "0.0763383337684116" "0.833979638706679"
"J" "mytri" "0.0247688702309035" "0.945851324567619" "0.101856709460365" "0.779485716936712"
"J" "vqsmg" "0.0341621496562468" "0.925357450057975" "0.133792851900865" "0.712511088634192"
"J" "xlnud" "0.251557647468726" "0.483237953544557" "0.179375504070936" "0.619999395386657"
"J" "ticit" "0.309375" "0.384381555129822" "0.318302217063639" "0.370074058707829"
"J" "mtwtj" "0.180127698187483" "0.618508367249511" "0.186611475747242" "0.605708367435465"
"J" "pvakm" "0.2375" "0.508795094648287" "-0.120113126495575" "0.7410105356084"
"J" "ayjih" "0.487350126812229" "0.153083365727836" "0.531983038724228" "0.113470271704146"
"J" "jnrvi" "0.239758370934408" "0.504651707695462" "0.0261022881004282" "0.942940131942563"
"J" "zahna" "0" "1" "-0.125898262433416" "0.728921424672282"
"J" "bdlhn" "-0.0681143931349846" "0.851689139852502" "0.0434520910221491" "0.905127812813868"
"J" "mxqgd" "0.00321678132909362" "0.992963363655785" "0.0178622039419474" "0.960938893238936"
"J" "wqffo" "0.303418660328568" "0.39407512154535" "0.205523831978581" "0.568930586741011"
"J" "xfnrd" "0.106583595797298" "0.769478996968583" "0.074162028988774" "0.83865988394446"
"J" "degdc" "0.349063507514723" "0.322857360908261" "0.22016657544056" "0.54105992224128"
"J" "tmylp" "-0.13970013970021" "0.70030044526753" "-0.185978802715551" "0.606953186782312"
"J" "ehlvl" "0.625798540499368" "0.0529475913028823" "0.625847703089824" "0.0529233791420758"
"J" "clkfi" "-0.182670417952913" "0.613477388134199" "-0.229948131813812" "0.522752577235574"
"J" "lvuhd" "0.120379544591669" "0.740452662247235" "0.121900468430268" "0.737269975280892"
"J" "gwxri" "0.00313481164109699" "0.993142666922679" "0.155153966142347" "0.668653642436663"
"J" "rmszd" "0.287058914026287" "0.421294641326744" "0.317707968140798" "0.371018143716584"
"J" "ljnwf" "0.171340395283484" "0.636003831808324" "0.314697229949539" "0.375819578287813"
"J" "juivv" "-0.490692695062454" "0.149862744199773" "-0.451988702394033" "0.189710235626778"
"J" "qddnn" "0.164599448343735" "0.649536285161543" "-0.171306253488325" "0.636072131718665"
"J" "anotf" "-0.292836311939046" "0.411583612735597" "-0.314083138713869" "0.376802649405373"
"J" "ctslf" "0.325960120260132" "0.358014962867532" "0.380586139943117" "0.277937974830357"
"J" "srwvc" "0.2" "0.579584" "0.33854657521211" "0.338631232105705"
"J" "owuxk" "0.302492188973937" "0.39559339614592" "0.399989026514682" "0.252086227785691"
"J" "nlmjw" "0.23125" "0.520335320404322" "0.249571209059362" "0.48681515956883"
"J" "hjqmr" "0.0652186493437439" "0.857939482458944" "0.141921949124834" "0.695723649088894"
"J" "nnoke" "0.49375208194098" "0.146951329062367" "0.481033861261412" "0.159282687869761"
"J" "gaeaz" "0.250784811087898" "0.484628333131537" "0.372330776659777" "0.289355364618242"
"J" "simay" "-0.229112049635857" "0.52430740217102" "-0.164470480229293" "0.649796105321453"
"J" "hlqlr" "0.410660324983706" "0.23846137125575" "0.359015956093023" "0.308289881945357"
"J" "fyzsw" "-0.568832366728466" "0.0861598701804336" "-0.555344668714256" "0.0956045291779207"
"J" "puiwz" "0.7304111123756" "0.0164406866182984" "0.549020383702066" "0.100250705497464"
"gpvra" "zvfyb" "0.0218078059924684" "0.952318105279665" "0.00645567837211949" "0.9858787920832"
"gpvra" "aoxmh" "-0.0396525792859072" "0.913396237871224" "0.146425243184607" "0.686474343708858"
"gpvra" "yehmh" "0.00639059179428423" "0.986021151350804" "0.0357881836970982" "0.92181354021285"
"gpvra" "jvcic" "0.278486590477876" "0.435898259815678" "0.37957637610478" "0.279321178419543"
"gpvra" "btsxj" "0.170820634020646" "0.637043869921786" "0.0845649772977687" "0.816331323327059"
"gpvra" "uzeqx" "-0.0752354793863279" "0.836350800662895" "0.0900731912266987" "0.804555708713449"
"gpvra" "yskuq" "-0.0623080171213382" "0.864229132378415" "-0.0675549626095547" "0.852896078174933"
"gpvra" "vtlal" "-0.374657894777814" "0.286111805091718" "-0.26005743569294" "0.468061329401921"
"gpvra" "uaeem" "-0.527008028116959" "0.11752610455785" "-0.514794954929943" "0.127862321462324"
"gpvra" "urajm" "-0.132075471698113" "0.716072190981963" "-0.103905343643762" "0.775145133013957"
"gpvra" "qtfvk" "-0.290630676435834" "0.415278407490976" "-0.265574501705909" "0.45832485563468"
"gpvra" "uktdb" "0.361635220125786" "0.304514746539251" "0.269674589661289" "0.451148348231398"
"gpvra" "cahkb" "-0.330188679245283" "0.351441864852391" "-0.328129048371366" "0.354635806095455"
"gpvra" "tximj" "-0.0721006677452309" "0.84309714459708" "0" "1"
"gpvra" "ckrpu" "0.304371311527696" "0.392516882624875" "0.381344704218356" "0.276901321463528"
"gpvra" "fougb" "0.220513909372106" "0.540405506981877" "0.278643112572409" "0.435629549779948"
"gpvra" "lmmfv" "-0.0747696205456059" "0.837352765475219" "0.0562502746602148" "0.877341119310731"
"gpvra" "reerp" "0.018578077426999" "0.959374479257919" "0.0979169673309431" "0.787848475841422"
"gpvra" "hctpv" "0.362507080285556" "0.303263591961375" "0.392350224417067" "0.262098457949921"
"gpvra" "iqnpj" "-0.393081761006289" "0.261130297545866" "-0.302907735571874" "0.394912062166921"
"gpvra" "zfegf" "-0.0593761597019445" "0.870571597310993" "-0.0185031857850147" "0.95953813583512"
"gpvra" "matgd" "-0.255462870197487" "0.476238763343888" "-0.354096838071156" "0.315446025951482"
"gpvra" "iebld" "0.263324177852148" "0.462285216342259" "0.0982824669437433" "0.787071807009165"
"gpvra" "djota" "-0.111809869540786" "0.758450698594934" "-0.3945458628118" "0.259198544229642"
"gpvra" "lgvzk" "-0.801953675598792" "0.00525919193813202" "-0.716599830135427" "0.0197112844970006"
"gpvra" "jelgm" "-0.506250242643004" "0.135417235372063" "-0.550052309912999" "0.0994830234344892"
"gpvra" "etzbl" "-0.263995525304634" "0.461102116559102" "-0.307644325210265" "0.387186035926015"
"gpvra" "pufan" "0.680176706373116" "0.0304405405266853" "0.553835503265807" "0.0967005341196745"
"gpvra" "kdbhd" "-0.394986266778221" "0.258619017854811" "-0.207043149667787" "0.566013557154333"
"gpvra" "qusnn" "0.222571626517887" "0.536535037406077" "0.357499137068964" "0.310487288429907"
"gpvra" "hapfq" "-0.283018867924528" "0.428148406281214" "-0.351579044116154" "0.319142131609801"
"gpvra" "hvffs" "0.376177396931639" "0.284004525371741" "0.372567399915943" "0.289024659353162"
"gpvra" "vdvms" "0.103127014219167" "0.776793579793626" "0.0764866154477039" "0.833660921216425"
"gpvra" "kgcrf" "-0.0934620256820074" "0.797328363880007" "-0.0674662740451437" "0.85308744382372"
"gpvra" "rfyjm" "0.55875549969027" "0.0931566986763387" "0.497547151537955" "0.143388006878651"
"gpvra" "zbbvn" "0.0807515724461234" "0.824503299140161" "0.230580107289129" "0.521578576093933"
"gpvra" "aubmy" "0.0626962328219399" "0.863389824230871" "0" "1"
"gpvra" "uedqa" "-0.46419472755397" "0.176538121117843" "-0.674890860758699" "0.03227092555424"
"gpvra" "xppru" "0.224308861636818" "0.533276075257518" "0.181663614961353" "0.615467707827882"
"gpvra" "wvuba" "-0.159875393695947" "0.659075402500995" "-0.22054477513449" "0.540347367781037"
"gpvra" "mtosw" "0.162960090754248" "0.652841471211514" "0.108810998365552" "0.764774142742614"
"gpvra" "aevfe" "-0.00934620256820074" "0.979556967674043" "0.0953659257928176" "0.793273970690386"
"gpvra" "myyye" "0.0467310128410037" "0.897998852760265" "-0.00974019163951968" "0.978695352065604"
"gpvra" "gwcxo" "0.579464559228446" "0.0791533831401202" "0.598049223869065" "0.0678127989110373"
"gpvra" "rhvty" "0.105923629106275" "0.770874327306465" "0.253120907770095" "0.4804308472509"
"gpvra" "gnywd" "-0.443396226415094" "0.199318352181134" "-0.457260402778787" "0.18395267619913"
"gpvra" "lbglu" "-0.087125790735125" "0.810852488044965" "-0.0505862383681426" "0.889625337745364"
"gpvra" "cwzfx" "-0.621165941893257" "0.0552622003177004" "-0.552401317998829" "0.0977494596510406"
"gpvra" "zyqar" "-0.249232068485353" "0.487427026317097" "-0.0848325481577387" "0.8157585187875"
"gpvra" "luwtc" "0.299686033728962" "0.400209182905354" "0.30252762122011" "0.395535279039418"
"gpvra" "hozbu" "0.697849791758988" "0.0248358186658203" "0.608639051604017" "0.0618536598402448"
"gpvra" "uuqrl" "-0.0859942389328547" "0.813272533813354" "-0.141200901923642" "0.697208002222588"
"gpvra" "vajxn" "0.154088050314465" "0.6708220633029" "0.340606383237936" "0.335511303219037"
"gpvra" "fmdso" "0.544956937858638" "0.103310082219151" "0.388960885241841" "0.266609843824738"
"gpvra" "mytri" "0.372699565135954" "0.288840033285645" "0.33867150120201" "0.33844158907527"
"gpvra" "vqsmg" "-0.492233335258572" "0.148392279932105" "-0.433543520173701" "0.210676943328673"
"gpvra" "xlnud" "0.295963081326357" "0.406372569506362" "0.235123486685603" "0.513170518585866"
"gpvra" "ticit" "0.0752354793863279" "0.836350800662895" "-0.159928208900949" "0.658968506647189"
"gpvra" "mtwtj" "0.165116245371546" "0.648495483334403" "0.0824728572348872" "0.820812728491204"
"gpvra" "pvakm" "0.369907773649445" "0.29275343452008" "0.339489202360026" "0.337201626614436"
"gpvra" "ayjih" "0.623082699942712" "0.0542965595785768" "0.595731481049733" "0.0691652117145138"
"gpvra" "jnrvi" "0.0379754441560741" "0.917048412236627" "0.00241082168344741" "0.994726358218259"
"gpvra" "zahna" "0.205616456500416" "0.568752587494452" "-0.0558145572185947" "0.878285301877039"
"gpvra" "bdlhn" "-0.335429608622359" "0.343380495236762" "-0.345652606875328" "0.327930660342497"
"gpvra" "mxqgd" "0.287192421312079" "0.421069033161461" "0.338351389164356" "0.33892764174368"
"gpvra" "wqffo" "0.0683282536082582" "0.851227821628007" "-0.0184070731110202" "0.95974816755748"
"gpvra" "xfnrd" "-0.292452830188679" "0.412224886104411" "-0.498520561268184" "0.142482624676577"
"gpvra" "degdc" "-0.0820193355468738" "0.821784810500529" "-0.13743456458426" "0.70497635550157"
"gpvra" "tmylp" "-0.414046335602634" "0.234226745647274" "-0.310995997164716" "0.381763821452249"
"gpvra" "ehlvl" "-0.264985545612977" "0.45935989400725" "-0.305799891520191" "0.390185769192788"
"gpvra" "clkfi" "0.136656507216516" "0.706584247340748" "-0.0287163527800338" "0.937234753401457"
"gpvra" "lvuhd" "0.656425402420633" "0.0392497634835851" "0.720562835278528" "0.0187305460400315"
"gpvra" "gwxri" "-0.0157232704402516" "0.965613847739541" "0.0254757433548226" "0.94430796567595"
"gpvra" "rmszd" "0.108372118324161" "0.765700628616591" "0.264298344476287" "0.460568907647835"
"gpvra" "ljnwf" "-0.306255981620556" "0.389442951812404" "-0.257001176263858" "0.473493951216568"
"gpvra" "juivv" "-0.576349158372379" "0.0811667947347839" "-0.419014999925186" "0.228090266747718"
"gpvra" "qddnn" "0.236770465061085" "0.510136587337716" "0.158219397790271" "0.662429882390514"
"gpvra" "anotf" "0.0812515869605556" "0.823430906248244" "-0.00510046442480565" "0.98884302431955"
"gpvra" "ctslf" "0.493681039205726" "0.147018542094729" "0.699593523617572" "0.0243244901759962"
"gpvra" "srwvc" "-0.423199571548094" "0.222993748329024" "-0.32247038858455" "0.363485629187417"
"gpvra" "owuxk" "0.498511744291141" "0.142490809756126" "0.547306762307992" "0.101533796681092"
"gpvra" "nlmjw" "-0.586209776885138" "0.0749054518428769" "-0.631921959667814" "0.0499881016527088"
"gpvra" "hjqmr" "-0.202501055644349" "0.574751149569268" "-0.155528501884046" "0.667892236922854"
"gpvra" "nnoke" "0" "1" "0.107897911908131" "0.766701989999077"
"gpvra" "gaeaz" "0.310582970946628" "0.382429983983895" "0.550218804624398" "0.0993595133137"
"gpvra" "simay" "-0.736081641143509" "0.0152146284511035" "-0.528107216648574" "0.116622330870177"
"gpvra" "hlqlr" "0.226415094339623" "0.529335644998678" "0.441125289762332" "0.201904051553311"
"gpvra" "fyzsw" "-0.336600708549359" "0.341592153203456" "-0.132683339221043" "0.714811169724066"
"gpvra" "puiwz" "-0.0377358490566038" "0.917570276490856" "0.00691961785078397" "0.984864060690883"
"zvfyb" "aoxmh" "0.19969219283509" "0.580179832229531" "0.0700230097971933" "0.847573511753486"
"zvfyb" "yehmh" "-0.620452027391362" "0.055624747073579" "-0.173046715599627" "0.632593530632075"
"zvfyb" "jvcic" "0.232003421948608" "0.518938500696919" "0.338093889430786" "0.339318883930639"
"zvfyb" "btsxj" "0.193847071467599" "0.591537532354722" "0.210011876999799" "0.560330334808317"
"zvfyb" "uzeqx" "0.0434790995624959" "0.905069065858416" "-0.154065451722168" "0.670868059974723"
"zvfyb" "yskuq" "0.691358024691358" "0.0268042948009315" "0.672866257687332" "0.032991368755122"
"zvfyb" "vtlal" "0.49694186733681" "0.143952756658944" "0.462909819705703" "0.177898397031786"
"zvfyb" "uaeem" "-0.380570892031934" "0.277958834169285" "-0.320038668232262" "0.367322185761313"
"zvfyb" "urajm" "0.21184725821255" "0.556827836025109" "0.233263564068694" "0.516605698793711"
"zvfyb" "qtfvk" "0.170279453842469" "0.638127373715855" "0.204552192993465" "0.570799091607803"
"zvfyb" "uktdb" "-0.30219388303849" "0.39608285019699" "-0.42014925890339" "0.22670234762376"
"zvfyb" "cahkb" "-0.283501477902089" "0.427326971476568" "-0.230565519449525" "0.521605663260097"
"zvfyb" "tximj" "0.366466696312465" "0.297615756693721" "0.245850439598803" "0.493546102498383"
"zvfyb" "ckrpu" "-0.387694142935198" "0.268306793278753" "-0.332736943894595" "0.347510385269559"
"zvfyb" "fougb" "-0.0953850669126281" "0.793233231770548" "-0.152375917964785" "0.674309677789153"
"zvfyb" "lmmfv" "0.345679012345679" "0.327891228010205" "0.359411561313845" "0.307718123104278"
"zvfyb" "reerp" "-0.107363983683879" "0.76782983561763" "-0.222547179752593" "0.536580955200676"
"zvfyb" "hctpv" "-0.24148722544932" "0.501489443237122" "-0.225199152772679" "0.531609038265127"
"zvfyb" "iqnpj" "-0.0810004222577397" "0.823969552305201" "0.0609643924750267" "0.867134939080556"
"zvfyb" "zfegf" "-0.235295245309593" "0.512853769024908" "-0.343349937371852" "0.331378750251636"
"zvfyb" "matgd" "0.0401234567901235" "0.912371102138332" "0.0101914615421412" "0.977708493299905"
"zvfyb" "iebld" "0.263980247343725" "0.46112902552934" "0.330960628021618" "0.350248534457773"
"zvfyb" "djota" "-0.529233274482969" "0.115700980378146" "-0.494867178700044" "0.145898794167807"
"zvfyb" "lgvzk" "0.116566610856782" "0.748447122643019" "0.113436759484828" "0.755025589010801"
"zvfyb" "jelgm" "-0.298462951307256" "0.402229043694306" "-0.346206997270265" "0.327103282179305"
"zvfyb" "etzbl" "-0.0984620045549709" "0.786690360214201" "-0.163175518018152" "0.652406826250496"
"zvfyb" "pufan" "0.076923441058571" "0.832722132698624" "-0.0179327847738522" "0.960784645989924"
"zvfyb" "kdbhd" "-0.344727146531218" "0.329314235492341" "-0.0688985206628611" "0.849997898084548"
"zvfyb" "qusnn" "0.152176848468736" "0.674715546529993" "0.16141113508291" "0.655969399144036"
"zvfyb" "hapfq" "-0.0124616034242676" "0.972744475325263" "0.211792928840798" "0.556931391548835"
"zvfyb" "hvffs" "-0.183233348156233" "0.612365536799277" "-0.19301531828998" "0.593160309508761"
"zvfyb" "vdvms" "-0.28173509635754" "0.430337034077435" "-0.323427980470008" "0.361980333751374"
"zvfyb" "kgcrf" "-0.484567901234568" "0.155795769859123" "-0.507253995581693" "0.134515879972318"
"zvfyb" "rfyjm" "0.0157260699186749" "0.96560772842202" "-0.228135380434749" "0.526126060012013"
"zvfyb" "zbbvn" "0.104615879839657" "0.7736409732229" "0.0597281093431553" "0.869809869621993"
"zvfyb" "aubmy" "-0.732933392624931" "0.0158871573185921" "-0.693500266613179" "0.0261433180722993"
"zvfyb" "uedqa" "0.496913580246914" "0.143979182570745" "0.464724583605838" "0.175978988561111"
"zvfyb" "xppru" "-0.283950617283951" "0.426563164329527" "-0.121262449713425" "0.738604659066999"
